,Player Name,Team,Year,Price,Replacement,Retained
690,Rajan Kumar,RCB,2024,0.7,No,Yes
691,Karn Sharma,RCB,2024,0.5,No,Yes
692,Suyash Prabhudessai,RCB,2024,0.3,No,Yes
693,Vijaykumar Vyshak,RCB,2024,0.2,No,Yes
694,Akash Deep,RCB,2024,0.2,No,Yes
695,Manoj Bhandage,RCB,2024,0.2,No,Yes
696,Rajat Patidar,RCB,2024,0.2,No,Yes
697,Himanshu Sharma,RCB,2024,0.2,No,Yes
698,Swapnil Singh,RCB,2024,0.2,No,No
699,Pat Cummins,SRH,2024,20.5,No,No
700,Washington Sundar,SRH,2024,8.75,No,Yes
701,Rahul Tripathi,SRH,2024,8.5,No,Yes
702,Mayank Agarwal,SRH,2024,8.25,No,Yes
703,Travis Head,SRH,2024,6.8,No,No
704,Abhishek Sharma,SRH,2024,6.5,No,Yes
705,Heinrich Klaasen,SRH,2024,5.25,No,Yes
706,Marco Jansen,SRH,2024,4.2,No,Yes
707,Bhuvneshwar Kumar,SRH,2024,4.2,No,Yes
708,Abdul Samad,SRH,2024,4.0,No,Yes
709,Umran Malik,SRH,2024,4.0,No,Yes
710,T Natarajan,SRH,2024,4.0,No,Yes
711,Aiden Markram,SRH,2024,2.6,No,Yes
712,Shahbaz Ahmed,SRH,2024,2.4,No,No
713,Jaydev Unadkat,SRH,2024,1.6,No,No
714,Wanindu Hasaranga,SRH,2024,1.5,No,No
715,Glenn Phillips,SRH,2024,1.5,No,Yes
716,Mayank Markande,SRH,2024,0.5,No,Yes
717,Fazalhaq Farooqi,SRH,2024,0.5,No,Yes
718,Upendra Yadav,SRH,2024,0.25,No,Yes
719,Jhatavedh Subramanyan,SRH,2024,0.2,No,No
720,Akash Singh,SRH,2024,0.2,No,No
721,Nitish Kumar Reddy,SRH,2024,0.2,No,Yes
722,Sanvir Singh,SRH,2024,0.2,No,Yes
723,Anmolpreet Singh,SRH,2024,0.2,No,Yes
724,Ravindra Jadeja,CSK,2025,18.0,No,Yes
725,Ruturaj Gaikwad,CSK,2025,18.0,No,Yes
726,Matheesha Pathirana,CSK,2025,13.0,No,Yes
727,Shivam Dube,CSK,2025,12.0,No,Yes
728,Noor Ahmad,CSK,2025,10.0,No,No
729,Ravichandran Ashwin,CSK,2025,9.75,No,No
730,Devon Conway,CSK,2025,6.25,No,No
731,Khaleel Ahmed,CSK,2025,4.8,No,No
732,MS Dhoni,CSK,2025,4.0,No,Yes
733,Rachin Ravindra,CSK,2025,4.0,No,No
734,Rahul Tripathi,CSK,2025,3.4,No,No
735,Anshul Kamboj,CSK,2025,3.4,No,No
736,Sam Curran,CSK,2025,2.4,No,No
737,Gurjapneet Singh,CSK,2025,2.2,No,No
738,Nathan Ellis,CSK,2025,2.0,No,No
739,Deepak Hooda,CSK,2025,1.7,No,No
740,Jamie Overton,CSK,2025,1.5,No,No
741,Vijay Shankar,CSK,2025,1.2,No,No
742,Vansh Bedi,CSK,2025,0.55,No,No
743,Mukesh Choudhary,CSK,2025,0.3,No,No
744,Shaik Rasheed,CSK,2025,0.3,No,No
745,Andre Siddharth,CSK,2025,0.3,No,No
746,Ramakrishna Ghosh,CSK,2025,0.3,No,No
747,Kamlesh Nagarkoti,CSK,2025,0.3,No,No
748,Shreyas Gopal,CSK,2025,0.3,No,No
749,Axar Patel,DC,2025,16.5,No,Yes
750,KL Rahul,DC,2025,14.0,No,No
751,Kuldeep Yadav,DC,2025,13.25,No,Yes
752,Mitchell Starc,DC,2025,11.75,No,No
753,T Natarajan,DC,2025,10.75,No,No
754,Tristan Stubbs,DC,2025,10.0,No,Yes
755,Jake Fraser-McGurk,DC,2025,9.0,No,No
756,Mukesh Kumar,DC,2025,8.0,No,No
757,Harry Brook,DC,2025,6.25,No,No
758,Abishek Porel,DC,2025,4.0,No,Yes
759,Ashutosh Sharma,DC,2025,3.8,No,No
760,Mohit Sharma,DC,2025,2.2,No,No
761,Faf du Plessis,DC,2025,2.0,No,No
762,Sameer Rizvi,DC,2025,0.95,No,No
763,Dushmantha Chameera,DC,2025,0.75,No,No
764,Donovan Ferreira,DC,2025,0.75,No,No
765,Vipraj Nigam,DC,2025,0.5,No,No
766,Karun Nair,DC,2025,0.5,No,No
767,Madhav Tiwari,DC,2025,0.4,No,No
768,Ajay Mandal,DC,2025,0.3,No,No
769,Tripurana Vijay,DC,2025,0.3,No,No
770,Manvanth Kumar L,DC,2025,0.3,No,No
771,Darshan Nalkande,DC,2025,0.3,No,No
772,Jasprit Bumrah,MI,2025,18.0,No,Yes
773,Hardik Pandya,MI,2025,16.35,No,Yes
774,Suryakumar Yadav,MI,2025,16.35,No,Yes
775,Rohit Sharma,MI,2025,16.3,No,Yes
776,Trent Boult,MI,2025,12.5,No,No
777,Deepak Chahar,MI,2025,9.25,No,No
778,Tilak Varma,MI,2025,8.0,No,Yes
779,Naman Dhir,MI,2025,5.25,No,No
780,Will Jacks,MI,2025,5.25,No,No
781,AM Ghazanfar,MI,2025,4.8,No,No
782,Mitchell Santner,MI,2025,2.0,No,No
783,Ryan Rickelton,MI,2025,1.0,No,No
784,Lizaad Williams,MI,2025,0.75,No,No
785,Reece Topley,MI,2025,0.75,No,No
786,Robin Minz,MI,2025,0.65,No,No
787,Karn Sharma,MI,2025,0.5,No,No
788,Krishnan Shrijith,MI,2025,0.3,No,No
789,Raj Bawa,MI,2025,0.3,No,No
790,Ashwani Kumar,MI,2025,0.3,No,No
791,Vignesh Puthur,MI,2025,0.3,No,No
792,Satyanarayana Raju,MI,2025,0.3,No,No
793,Bevon Jacobs,MI,2025,0.3,No,No
794,Arjun Tendulkar,MI,2025,0.3,No,No
795,Rishabh Pant,LSG,2025,27.0,No,No
796,Nicholas Pooran,LSG,2025,21.0,No,Yes
797,Ravi Bishnoi,LSG,2025,11.0,No,Yes
798,Mayank Yadav,LSG,2025,11.0,No,Yes
799,Avesh Khan,LSG,2025,9.75,No,No
800,Akash Deep,LSG,2025,8.0,No,No
801,David Miller,LSG,2025,7.5,No,No
802,Abdul Samad,LSG,2025,4.2,No,No
803,Mohsin Khan,LSG,2025,4.0,No,Yes
804,Ayush Badoni,LSG,2025,4.0,No,Yes
805,Mitchell Marsh,LSG,2025,3.4,No,No
806,Shahbaz Ahmed,LSG,2025,2.4,No,No
807,Aiden Markram,LSG,2025,2.0,No,No
808,Shamar Joseph,LSG,2025,0.75,No,No
809,Matthew Breetzke,LSG,2025,0.75,No,No
810,M. Siddharth,LSG,2025,0.75,No,No
811,Rajvardhan Hangargekar,LSG,2025,0.3,No,No
812,Akash Singh,LSG,2025,0.3,No,No
813,Yuvraj Chaudhary,LSG,2025,0.3,No,No
814,Prince Yadav,LSG,2025,0.3,No,No
815,Arshin Kulkarni,LSG,2025,0.3,No,No
816,Digvesh Singh,LSG,2025,0.3,No,No
817,Aryan Juyal,LSG,2025,0.3,No,No
818,Himmat Singh,LSG,2025,0.3,No,No
819,Rashid Khan,GT,2025,18.0,No,Yes
820,Shubman Gill,GT,2025,16.5,No,Yes
821,Jos Buttler,GT,2025,15.75,No,No
822,Mohammed Siraj,GT,2025,12.25,No,No
823,Kagiso Rabada,GT,2025,10.75,No,No
824,Prasidh Krishna,GT,2025,9.5,No,No
825,Sai Sudharsan,GT,2025,8.5,No,Yes
826,Rahul Tewatia,GT,2025,4.0,No,Yes
827,Shahrukh Khan,GT,2025,4.0,No,Yes
828,Washington Sundar,GT,2025,3.2,No,No
829,Sherfane Rutherford,GT,2025,2.6,No,No
830,Gerald Coetzee,GT,2025,2.4,No,No
831,Sai Kishore,GT,2025,2.0,No,No
832,Glenn Phillips,GT,2025,2.0,No,No
833,Mahipal Lomror,GT,2025,1.7,No,No
834,Arshad Khan,GT,2025,1.3,No,No
835,Gurnoor Brar,GT,2025,1.3,No,No
836,Karim Janat,GT,2025,0.75,No,No
837,Ishant Sharma,GT,2025,0.75,No,No
838,Jayant Yadav,GT,2025,0.75,No,No
839,Kumar Kushagra,GT,2025,0.65,No,No
840,Nishant Sindhu,GT,2025,0.3,No,No
841,Manav Suthar,GT,2025,0.3,No,No
842,Anuj Rawat,GT,2025,0.3,No,No
843,Kulwant Khejroliya,GT,2025,0.3,No,No
844,Venkatesh Iyer,KKR,2025,23.75,No,No
845,Rinku Singh,KKR,2025,13.0,No,Yes
846,Varun Chakaravarthy,KKR,2025,12.0,No,Yes
847,Sunil Narine,KKR,2025,12.0,No,Yes
848,Andre Russell,KKR,2025,12.0,No,Yes
849,Anrich Nortje,KKR,2025,6.5,No,No
850,Ramandeep Singh,KKR,2025,4.0,No,Yes
851,Harshit Rana,KKR,2025,4.0,No,Yes
852,Quinton de Kock,KKR,2025,3.6,No,No
853,Angkrish Raghuvanshi,KKR,2025,3.0,No,No
854,Spencer Johnson,KKR,2025,2.8,No,No
855,Moeen Ali,KKR,2025,2.0,No,No
856,Rahmanullah Gurbaz,KKR,2025,2.0,No,No
857,Vaibhav Arora,KKR,2025,1.8,No,No
858,Rovman Powell,KKR,2025,1.5,No,No
859,Ajinkya Rahane,KKR,2025,1.5,No,No
860,Manish Pandey,KKR,2025,0.75,No,No
861,Umran Malik,KKR,2025,0.75,No,No
862,Anukul Roy,KKR,2025,0.4,No,No
863,Luvnith Sisodia,KKR,2025,0.3,No,No
864,Mayank Markande,KKR,2025,0.3,No,No
865,Shreyas Iyer,PBKS,2025,26.75,No,No
866,Yuzvendra Chahal,PBKS,2025,18.0,No,No
867,Arshdeep Singh,PBKS,2025,18.0,No,No
868,Marcus Stoinis,PBKS,2025,11.0,No,No
869,Marco Jansen,PBKS,2025,7.0,No,No
870,Shashank Singh,PBKS,2025,5.5,No,Yes
871,Nehal Wadhera,PBKS,2025,4.2,No,No
872,Glenn Maxwell,PBKS,2025,4.2,No,No
873,Prabhsimran Singh,PBKS,2025,4.0,No,Yes
874,Priyansh Arya,PBKS,2025,3.8,No,No
875,Josh Inglis,PBKS,2025,2.6,No,No
876,Azmatullah Omarzai,PBKS,2025,2.4,No,No
877,Lockie Ferguson,PBKS,2025,2.0,No,No
878,Vijaykumar Vyshak,PBKS,2025,1.8,No,No
879,Yash Thakur,PBKS,2025,1.6,No,No
880,Harpreet Brar,PBKS,2025,1.5,No,No
881,Aaron Hardie,PBKS,2025,1.25,No,No
882,Vishnu Vinod,PBKS,2025,0.95,No,No
883,Xavier Bartlett,PBKS,2025,0.8,No,No
884,Kuldeep Sen,PBKS,2025,0.8,No,No
885,Harnoor Singh,PBKS,2025,0.3,No,No
886,Suryansh Shedge,PBKS,2025,0.3,No,No
887,Pyla Avinash,PBKS,2025,0.3,No,No
888,Musheer Khan,PBKS,2025,0.3,No,No
889,Pravin Dubey,PBKS,2025,0.3,No,No
890,Sanju Samson,RR,2025,18.0,No,Yes
891,Yashasvi Jaiswal,RR,2025,18.0,No,Yes
892,Riyan Parag,RR,2025,14.0,No,Yes
893,Dhruv Jurel,RR,2025,14.0,No,Yes
894,Jofra Archer,RR,2025,12.5,No,No
895,Shimron Hetmyer,RR,2025,11.0,No,Yes
896,Tushar Deshpande,RR,2025,6.5,No,No
897,Wanindu Hasaranga,RR,2025,5.25,No,No
898,Maheesh Theekshana,RR,2025,4.4,No,No
899,Nitish Rana,RR,2025,4.2,No,No
900,Sandeep Sharma,RR,2025,4.0,No,Yes
901,Fazalhaq Farooqi,RR,2025,2.0,No,No
902,Kwena Maphaka,RR,2025,1.5,No,No
903,Akash Madhwal,RR,2025,1.2,No,No
904,Vaibhav Suryavanshi,RR,2025,1.1,No,No
905,Shubham Dubey,RR,2025,0.8,No,No
906,Yudhvir Singh,RR,2025,0.35,No,No
907,Ashok Sharma,RR,2025,0.3,No,No
908,Kumar Kartikeya,RR,2025,0.3,No,No
909,Kunal Singh Rathore,RR,2025,0.3,No,No
910,Virat Kohli,RCB,2025,21.0,No,Yes
911,Josh Hazlewood,RCB,2025,12.5,No,No
912,Phil Salt,RCB,2025,11.5,No,No
913,Jitesh Sharma,RCB,2025,11.0,No,No
914,Rajat Patidar,RCB,2025,11.0,No,Yes
915,Bhuvneshwar Kumar,RCB,2025,10.75,No,No
916,Liam Livingstone,RCB,2025,8.75,No,No
917,Rasikh Dar,RCB,2025,6.0,No,No
918,Krunal Pandya,RCB,2025,5.75,No,No
919,Yash Dayal,RCB,2025,5.0,No,Yes
920,Tim David,RCB,2025,3.0,No,No
921,Suyash Sharma,RCB,2025,2.6,No,No
922,Jacob Bethell,RCB,2025,2.6,No,No
923,Devdutt Padikkal,RCB,2025,2.0,No,No
924,Nuwan Thushara,RCB,2025,1.6,No,No
925,Romario Shepherd,RCB,2025,1.5,No,No
926,Lungi Ngidi,RCB,2025,1.0,No,No
927,Swapnil Singh,RCB,2025,0.5,No,No
928,Manoj Bhandage,RCB,2025,0.3,No,No
929,Abhinandan Singh,RCB,2025,0.3,No,No
930,Mohit Rathee,RCB,2025,0.3,No,No
931,Swastik Chikara,RCB,2025,0.3,No,No
932,Heinrich Klaasen,SRH,2025,23.0,No,Yes
933,Pat Cummins,SRH,2025,18.0,No,Yes
934,Travis Head,SRH,2025,14.0,No,Yes
935,Abhishek Sharma,SRH,2025,14.0,No,Yes
936,Ishan Kishan,SRH,2025,11.25,No,No
937,Mohammed Shami,SRH,2025,10.0,No,No
938,Harshal Patel,SRH,2025,8.0,No,No
939,Nitish Kumar Reddy,SRH,2025,6.0,No,Yes
940,Abhinav Manohar,SRH,2025,3.2,No,No
941,Rahul Chahar,SRH,2025,3.2,No,No
942,Adam Zampa,SRH,2025,2.4,No,No
943,Simarjeet Singh,SRH,2025,1.5,No,No
944,Eshan Malinga,SRH,2025,1.2,No,No
945,Brydon Carse,SRH,2025,1.0,No,No
946,Jaydev Unadkat,SRH,2025,1.0,No,No
947,Kamindu Mendis,SRH,2025,0.75,No,No
948,Zeeshan Ansari,SRH,2025,0.4,No,No
949,Aniket Verma,SRH,2025,0.3,No,No
950,Atharva Taide,SRH,2025,0.3,No,No
951,Sachin Baby,SRH,2025,0.3,No,No
952,Rahmanullah Gurbaz,GT,2022,0.5,Yes,No
953,Aaron Finch,KKR,2022,1.5,Yes,No
954,Andrew Tye,LSG,2022,1.5,Yes,No
955,Rajat Patidar,RCB,2022,0.2,Yes,No
956,Corbin Bosch,RR,2022,0.2,Yes,No
957,Harshit Rana,KKR,2022,0.2,Yes,No
958,Matheesha Pathirana,CSK,2022,0.2,Yes,No
959,Kumar Kartikeya,MI,2022,0.2,Yes,No
960,Sushant Mishra,SRH,2022,0.2,Yes,No
961,Tristan Stubbs,MI,2022,0.2,Yes,No
962,Akash Madhwal,MI,2022,0.2,Yes,No
963,Abhishek Porel,DC,2023,0.2,Yes,No
964,Sandeep Sharma,RR,2023,0.5,Yes,No
965,Sisanda Magala,CSK,2023,0.5,Yes,No
966,Sandeep Warrier,MI,2023,0.5,Yes,No
967,Riley Meredith,MI,2023,1.5,Yes,No
968,Michael Bracewell,RCB,2023,1.0,Yes,No
969,Matthew Short,PBKS,2023,0.2,Yes,No
970,Akash Singh,CSK,2023,0.2,Yes,No
971,Dasun Shanaka,GT,2023,0.5,Yes,No
972,Aarya Desai,KKR,2023,0.2,Yes,No
973,Vijaykumar Vyshak,RCB,2023,0.2,Yes,No
974,Jason Roy,KKR,2023,2.8,Yes,No
975,Gurnoor Brar,PBKS,2023,0.2,Yes,No
976,Wayne Parnell,RCB,2023,0.75,Yes,No
977,Arpit Guleria,LSG,2023,0.2,Yes,No
978,Priyam Garg,DC,2023,0.2,Yes,No
979,Johnson Charles,KKR,2023,0.5,Yes,No
980,Kedar Jadhav,RCB,2023,1.0,Yes,No
981,Suryansh Shedge,LSG,2023,0.2,Yes,No
982,Karun Nair,LSG,2023,0.5,Yes,No
983,Chris Jordan,MI,2023,2.0,Yes,No
984,Shamar Joseph,LSG,2024,3.0,Yes,No
985,Dushmantha Chameera,KKR,2024,0.5,Yes,No
986,Sandeep Warrier,GT,2024,0.5,Yes,No
987,Phil Salt,KKR,2024,1.5,Yes,No
988,Keshav Maharaj,RR,2024,0.5,Yes,No
989,Lizaad Williams,DC,2024,0.5,Yes,No
990,Jake Fraser-McGurk,DC,2024,0.5,Yes,No
991,Luke Wood,MI,2024,0.5,Yes,No
992,Kwena Maphaka,MI,2024,0.5,Yes,No
993,Tanush Kotian,RR,2024,0.2,Yes,No
994,BR Sharath,GT,2024,0.2,Yes,No
995,Allah Ghazanfar,KKR,2024,0.2,Yes,No
996,Matt Henry,LSG,2024,1.25,Yes,No
997,Vijayakanth Viyaskanth,SRH,2024,0.5,Yes,No
998,Harvik Desai,MI,2024,0.2,Yes,No
999,Richard Gleeson,CSK,2024,0.5,Yes,No
1000,Gulbadin Naib,DC,2024,0.5,Yes,No
1001,Gurnoor Brar,GT,2024,0.2,Yes,No
1002,Mujeeb Ur Rahman,MI,2025,2.0,Yes,No
1003,Wiaan Mulder,SRH,2025,0.75,Yes,No
1004,Corbin Bosch,MI,2025,0.75,Yes,No
1005,Sediqullah Atal,DC,2025,1.25,Yes,No
1006,Chetan Sakariya,KKR,2025,0.75,Yes,No
1007,Shardul Thakur,LSG,2025,2.0,Yes,No
1008,Ayush Mhatre,CSK,2025,0.75,Yes,No
1009,Dasun Shanaka,GT,2025,0.75,Yes,No
1010,Kyle Jamieson,PBKS,2025,2.0,Yes,No
1011,Smaran Ravichandran,SRH,2025,0.3,Yes,No
1012,Dewald Brevis,CSK,2025,2.2,Yes,No
1013,Raghu Sharma,MI,2025,0.3,Yes,No
1014,Mitchell Owen,PBKS,2025,3.0,Yes,No
1015,Urvil Patel,CSK,2025,0.3,Yes,No
1016,Harsh Dubey,SRH,2025,0.3,Yes,No
1017,Mayank Agarwal,RCB,2025,1.0,Yes,No
1018,Lhuan-dre Pretorius,RR,2025,0.3,Yes,No
1019,Nandre Burger,RR,2025,3.5,Yes,No
1020,Mustafizur Rahman,DC,2025,6.0,Yes,No
1021,Kusal Mendis,GT,2025,0.75,Yes,No
1022,Will O'Rourke,LSG,2025,3.0,Yes,No
1023,Shivam Shukla,KKR,2025,0.3,Yes,No
1024,Blessing Muzarabani,RCB,2025,0.75,Yes,No
1025,Jonny Bairstow,MI,2025,5.25,Yes,No
1026,Richard Gleeson,MI,2025,1.0,Yes,No
1027,Charith Asalanka,MI,2025,0.75,Yes,No
1028,Tim Seifert,RCB,2025,2.0,Yes,No
1029,Saurav Chuahan,RCB,2024,0.2,No,No
